OBJECTID,OBJECTID,tract,ACS2019TotalPop,CIscore,CIscoreP,CIdecile,CIvigintile,ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,drink,drinkP,lead,leadP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10,Children_under10.pct,Pop.10_64.years,Pop.10_64.years.pct,Elderly_65over,Elderly_65over.pct,Hispanic,Hispanic.pct,White,White.pct,African.American,African.American.pct,Native.American,Native.American.pct,Asian.American,Asian.American.pct,Other.Multiple,Other.Multiple.pct,Shape__Area,Shape__Length,Tract (Text)
2100,,6073018511,5502,19.8766208911759,37.2289460413515,4,8,0.04320513,32.1468574984443,9.412014106,43.397635345364,0.132480156,46.5214685749844,0,0,29.228899,13.9909977494374,681.4132988,34.6375,451.398964,54.3274634694642,34.09050292,29.3635790800252,0,0,9.3,44.2968620288893,0.345,55.4202514890801,4,43.7841243175137,5.25,76.7468499427262,35.8819976616906,4.38118478727472,31.4250155569384,33.49,31.1440677966102,4.13,29.6638439825507,12.35,49.339481555334,12.3,49.1900784611491,3.1,24.766544863987,29.6,53.2663316582915,6.8,65.6298802706923,19.5,60.9252217997465,43.7357045944691,4.53681409396567,40.7715582450832,770,13.99,4164,75.68,568,10.32,2285,41.53,2150,39.08,211,3.83,0,0,452,8.22,404,7.34,1694826.52479553,6800.82259417539,6073018511
2101,,6073018512,3960,12.2814274870395,18.6838124054463,2,4,0.0438112,35.1586807716241,9.286815663,41.8046048537648,0.096145823,35.9925326695706,0.658270874,40.3103448275862,27.21916707,13.3408352088022,995.5990645,57.575,451.398964,54.3274634694642,26.32249928,19.4706994328922,0,0,0.75,4.41640378548896,0.125,21.9589675711449,4,43.7841243175137,2.5,59.1752577319588,33.4539969965491,4.08472638833313,25.4013690105787,21.2,10.6679960119641,3.34,13.5488837567359,8.53,17.4975074775673,10.2,42.6600860541635,2,15.6448775206388,37.7,65.7035175879397,3.7,26.8610098906819,21.7,69.4550063371356,28.9848476134338,3.00667078267909,18.5325264750378,263,6.64,1854,46.82,1843,46.54,981,24.77,2515,63.51,269,6.79,0,0,111,2.8,84,2.12,2310111.86679077,6684.73886450783,6073018512
2102,,6073018513,9921,12.4667457121527,19.1502773575391,2,4,0.0438112,35.1586807716241,9.030688279,38.0087118855009,0.147683165,50.6160547604231,1.800356759,46.7931034482759,27.73490017,13.4908727181795,872.6407815,49.3375,451.398964,54.3274634694642,18.49377223,10.7876496534342,1,17.077267637178,6,35.0157728706625,1.36,89.3712772998014,4,43.7841243175137,5,75.6701030927835,42.2712394067711,5.16130993525815,49.3092719352831,20.13,9.44666001994018,3.91,24.5701821914293,8.07,14.2073778664008,6,25.8921791951405,2.6,20.584652862363,15.9,24.1708542713568,5,44.3519000520562,14.8,37.4778200253485,23.2851106535882,2.41542280322857,11.333837619768,1365,13.76,7247,73.05,1309,13.19,2847,28.7,4878,49.17,492,4.96,99,1,1012,10.2,593,5.98,8703395.77333832,14227.2609222014,6073018513
2103,,6073018514,8953,13.8547068188071,22.6424609178013,3,5,0.04435661,37.5731176104543,9.018708126,37.7473553204729,0.10733937,39.6141879278158,81.36625857,75.6551724137931,24.239933,12.6281570392598,991.7036706,57.325,451.398964,54.3274634694642,7.924731341,2.53308128544423,0,0,5,30.8816204549228,0.32,52.6406353408339,8,72.1545569088618,0,0,36.8287487691999,4.49678290944906,33.7149968886123,18.86,7.63958125623131,4.53,39.5175776238132,7.61,10.9047856430708,5.6,24.1204758289041,3.5,28.0416835837055,15.2,22.4748743718593,9.1,82.3269130661114,15.9,43.2826362484157,29.7016490637521,3.08102639104376,19.553706505295,636,7.1,6869,76.72,1448,16.17,2357,26.33,4484,50.08,1042,11.64,0,0,839,9.37,231,2.58,4098252.18859863,8644.68959887718,6073018514
2104,,6073019302,7692,23.8708025306126,46.4069591527988,5,10,0.04435661,37.5731176104543,8.870979996,34.4990665836963,0.068227405,25.2395768512757,0.666522378,40.3793103448276,26.70526697,13.1907976994249,714.1930507,37.325,451.398964,54.3274634694642,26.02306704,18.9287964713296,7.7,51.9783501306458,21,69.583264154076,1.535,90.5493050959629,4,43.7841243175137,4,70.4238258877434,43.5431853916022,5.31661428736022,52.9433727442439,33.26,30.8075772681954,4.25,32.4736977161919,13.04,54.2248255234297,9,38.1295874462161,6.8,47.6789822709433,29.7,53.4798994974874,3.2,19.5861530452889,24.3,78.1115335868188,43.2829656693116,4.48985035219938,40.0655572365103,856,11.13,5447,70.81,1389,18.06,1786,23.22,4445,57.79,313,4.07,52,0.68,638,8.3,458,5.95,2499321.57897949,7766.96267592048,6073019302
2105,,6073019303,7921,17.1468323293886,30.6606152294503,4,7,0.04539285,42.5637834474175,8.736734389,31.176104542626,0.157715567,53.0678282514001,2168.435176,93.3448275862069,22.9355666,12.2155538884721,935.5245644,54.1125,569.1350745,66.7915573872861,21.20885721,13.4971644612476,1.75,22.6203807390817,16,61.5474016270961,0.375,58.8087359364659,9,77.2994540109198,2,52.8980526918671,48.7757116307501,5.95550470182692,67.255756067206,19.28,8.31256231306082,4.1,28.958172953554,6.99,7.6271186440678,12,48.2915717539863,2,15.6448775206388,27.6,49.7236180904523,5.1,45.7834461218116,15.9,43.2826362484157,27.7555906253109,2.8791568788668,16.9692385274836,1055,13.32,5827,73.56,1039,13.12,3117,39.35,4136,52.22,84,1.06,16,0.2,208,2.63,360,4.54,8463242.45266724,15983.3554778833,6073019303
2106,,6073019403,5270,21.1666737296484,40.3303076147252,5,9,0.04435661,37.5731176104543,8.965945649,36.5774735532047,0.087115169,32.5451151213441,0,0,27.87096597,13.5533883470868,709.1526509,36.85,473.8410454,57.4122642687648,34.52107747,29.9936988027725,14,73.3669279581933,21,69.583264154076,1.78,91.8199867637326,4,43.7841243175137,4,70.4238258877434,43.6406300807195,5.32851226454608,53.1798382078407,29.68,24.4765702891326,4.78,46.2920195021812,10.35,32.6395812562313,19.6,64.0976967856239,3.9,30.694275274056,22.9,40.3391959798995,5.7,53.8912024986986,11.7,21.5716096324461,38.2940931916633,3.97234212455202,32.7912254160363,574,10.89,4260,80.83,436,8.27,2604,49.41,1817,34.48,205,3.89,0,0,598,11.35,46,0.87,3217973.55565643,8046.10281074205,6073019403
2107,,6073019404,3409,22.450742583181,43.1795259707514,5,9,0.04490202,39.9875544492844,8.894604356,35.1088985687617,0.198321508,61.7299315494711,0,0,26.5042,13.1282820705176,732.1017403,38.85,440.988811,52.7913076058449,52.22752449,54.7069943289225,1.75,22.6203807390817,9,43.8485804416404,0.285,47.4123097286565,4,43.7841243175137,2,52.8980526918671,38.7294772423175,4.72886147847626,39.4026135656503,35.11,33.6615154536391,6.21,79.1891198357711,11.34,40.827517447657,40.5,90.3568716780562,6.7,47.0835025037217,26.7,48.0276381909548,2.9,15.8381051535659,2.8,0.240811153358682,45.7677183241436,4.74759996362066,44.0368129097327,396,11.62,2655,77.88,358,10.5,2681,78.64,514,15.08,2,0.06,18,0.53,182,5.34,12,0.35,1114239.3482666,5098.41147615958,6073019404
2108,,6073019405,3994,15.5487917474827,26.8028240040343,3,6,0.0438112,35.1586807716241,9.003391838,37.3988799004356,0.164117842,54.8226509023024,0.084805109,24.3448275862069,33.87626583,15.2038009502376,1257.685684,70.9625,305.2920895,25.2653927813163,39.12868539,35.8034026465028,0,0,10,47.4348331396314,0.11,19.2455327597617,4,43.7841243175137,0,0,32.2776439760126,3.94109391818385,22.5388923459863,29.71,24.5388833499502,5.06,54.1185527328714,9.84,28.4521435692921,15.7,56.9729182485447,1.8,14.2779807822439,33.3,59.0829145728643,3.8,28.2014575741801,15.9,43.2826362484157,38.0333873513105,3.94529845526948,32.2995461422088,630,15.77,3163,79.19,201,5.03,2557,64.02,1181,29.57,109,2.73,0,0,63,1.58,84,2.1,1114500.06253052,4990.35893697673,6073019405
2109,,6073019406,4888,16.5130039082184,29.1225416036309,3,6,0.04435661,37.5731176104543,8.949420781,36.1667703795893,0.153198666,52.0348475420037,0.026865867,17.2758620689655,32.9885667,15.0162540635159,1201.802921,68.7625,305.2920895,25.2653927813163,37.60847051,33.9130434782609,4.5,40.836132885405,1,6.97326913498257,0.13,22.3692918596956,4,43.7841243175137,0,0,31.4315035401819,3.83778033903725,20.8089607965152,39.54,40.8150548354935,3.3,12.9715165511932,12.75,52.3429710867398,15.9,57.5170842824601,4.1,32.0341047503045,25.3,45.0628140703518,4.4,36.4393545028631,21,66.8567807351077,41.4792709130131,4.30274858106153,37.2919818456883,722,14.77,3517,71.95,649,13.28,2541,51.98,1941,39.71,126,2.58,16,0.33,182,3.72,82,1.68,1995137.31733704,6222.92588604927,6073019406
2110,,6073019501,4068,21.452617083147,41.036308623298,5,9,0.04490202,39.9875544492844,8.884919688,34.835096453018,0.098909966,36.9383945239577,0.052839015,21.3103448275862,29.45856603,14.1035258814704,725.2806114,38.275,305.2920895,25.2653927813163,56.25142208,60.4284814114682,1,17.077267637178,1.5,10.6425369417234,0.06,8.76240900066181,4,43.7841243175137,0.4,14.4329896907216,28.9086043665283,3.52973485105595,15.5196017423771,30.11,25.2617148554337,5.37,61.4062099050552,9.71,27.2432701894317,44.7,93.4320425208808,10.1,62.2411693057247,54.2,86.2185929648241,7.1,68.4018740239459,27.4,85.7541191381495,58.5899789536726,6.07768514871003,63.3257690368129,893,21.95,3074,75.57,101,2.48,3384,83.19,381,9.37,65,1.6,0,0,196,4.82,42,1.03,776655.919761658,4043.1744835749,6073019501
2111,,6073000202,4542,13.6582222020161,22.1003530005043,3,5,0.04259906,29.8942128189172,10.20524377,50.4169259489732,0.255438588,70.9023024268824,0,0,276.0945384,40.1850462615654,740.2153739,39.4875,312.860703,28.9871362557762,48.77405649,49.8298676748582,24.9,86.0395670026129,41.25,86.7009795782832,0.305,50.4566512243547,3,33.1583368332633,2.5,59.1752577319588,46.8439687736126,5.71963928267125,61.7797137523335,42.61,45.5134596211366,2.93,8.41673081857839,9.51,25.5483549351944,2,5.85927613262465,4.4,33.9423467316281,12.7,16.3190954773869,2.8,14.3935450286309,12.8,27.2243346007605,23.0202840262547,2.38795167439951,11.0438729198185,205,4.51,3654,80.45,683,15.04,616,13.56,3390,74.64,4,0.09,0,0,382,8.41,150,3.3,1311453.57446289,5528.63161916615,6073000202
2112,,6073021205,6813,8.84379338805083,10.3378719112456,2,3,0.05846283,78.0087118855009,7.739807892,11.2507778469197,0.070101152,25.9987554449284,0,0,120.5627213,25.6439109777444,468.0711309,18.4375,244.6936342,10.9279380542026,30.77074498,24.9023314429742,0.5,7.70810003732736,0.5,2.72289556699319,0.3,50.1389808074123,4,43.7841243175137,0.2,9.66781214203895,23.8656213291082,2.91398762387138,7.06907280647169,22.42,12.4127617148554,4.3,33.7310751860405,8.52,17.3354935194417,7.1,30.4100227790433,2.5,19.8673704154825,25.7,45.7412060301508,5.4,49.8568453930245,15.4,40.8998732572877,29.2574201908885,3.03494541829983,18.9485627836611,1077,15.81,4578,67.2,1158,17,1093,16.04,5086,74.65,186,2.73,9,0.13,172,2.52,267,3.92,9916282.87080383,18892.0968571406,6073021205
2113,,6073020309,4410,21.8209722414862,41.8179525970751,5,9,0.04673761,47.3802115743622,8.295526738,18.0833851897946,0.281869512,74.4368388301182,0,0,26.9462999,13.278319579895,861.933493,48.6375,420.8106587,48.4451105282877,42.00106556,39.8613736609956,11.45,64.4270250093318,22.5,71.6918479163208,0.645,76.4394440767703,0,0,5.95,78.4192439862543,43.5753990128663,5.320547564118,53.005600497822,24.43,15.4536390827517,4.08,28.5219399538106,10.95,37.4127617148554,14.1,53.4042014679828,13.8,73.7312220868859,26.5,47.5,3.7,26.8610098906819,18.9,58.2256020278834,39.536927005913,4.10126438651687,34.8587997982854,597,13.54,3404,77.19,409,9.27,1657,37.57,2076,47.07,18,0.41,0,0,581,13.17,78,1.77,2810008.54394531,7260.17750912088,6073020309
2114,,6073020308,5815,24.6690656145221,48.1089258698941,5,10,0.04716458,50.5413814561294,8.379868434,19.7635345364032,0.41770214,85.8867454884879,0,0,24.14013353,12.5656414103526,818.3461453,45.475,436.246852,51.142750093668,35.16327593,30.7372400756144,3.5,33.8745800671892,13.25,54.789971774863,0.34,54.824619457313,0,0,1.45,40.0916380297824,36.9147450436645,4.5072830374798,33.9887990043559,29.93,24.7881355932203,5.34,60.7133692584039,12.86,53.0533399800598,12.5,49.58238420653,8.2,54.2292597103803,52.1,84.3341708542714,3.1,18.3107756376887,29.8,90.2408111533587,52.7622142948369,5.47315653563118,54.3872919818457,688,11.83,3732,64.18,1395,23.99,2624,45.12,2441,41.98,185,3.18,0,0,450,7.74,115,1.98,1191784.64260864,4897.75018667277,6073020308
2115,,6073020214,6194,31.1022691251917,60.8421583459405,7,13,0.04716458,50.5413814561294,8.222040205,16.6645924082141,0.227171496,66.6583696328562,0,0,20.55383333,11.6529132283071,868.4751941,49.0875,342.9085487,35.3066067191208,54.78565744,58.3238815374921,0,0,12.75,53.3953179478665,0.78,80.8735936465917,12,90.1301973960521,5.7,77.9610538373425,44.1769479370335,5.39399656827355,54.5488487865588,29.03,23.4421734795613,3.25,12.1375416987426,8.95,20.6006979062812,39.7,89.7241204758289,22.3,89.5249695493301,68.4,96.7587939698493,10.8,89.1853201457574,36.3,97.0342205323194,55.5861446480727,5.76608989856042,58.7367624810893,1019,16.45,4644,74.98,531,8.57,4925,79.51,981,15.84,134,2.16,29,0.47,106,1.71,19,0.31,1749390.1872406,5343.19365620164,6073020214
2116,,6073020213,3865,25.0233720444567,48.7644982349975,5,10,0.04756207,51.8979464841319,8.222040205,16.6645924082141,0.223882424,66.110765401369,0,0,19.66083333,11.5153788447112,919.7172453,52.9625,342.9085487,35.3066067191208,57.13436969,61.6635160680529,0,0,0,0,0.225,39.7749834546658,12,90.1301973960521,5,75.6701030927835,38.3817944233667,4.68640947534239,38.5687616677038,22.91,13.0608175473579,4.9,49.6150885296382,7.76,12.1510468594217,45.5,93.9508985067072,31.4,96.1699824062796,61.9,92.9396984924623,2.4,9.72149921915669,36.7,97.2496831432193,51.4743349995188,5.33956159318078,52.7231467473525,723,18.71,2878,74.46,264,6.83,3261,84.37,372,9.62,105,2.72,5,0.13,78,2.02,44,1.14,336513.55696106,3023.02679205974,6073020213
2117,,6073020029,5808,29.9978547185998,58.6485123550176,6,12,0.04539285,42.5637834474175,8.65141736,28.1393901680149,0.303068652,76.8014934660859,0.391126145,35.7241379310345,138.1139984,27.8444611152788,1056.234747,61.5375,300.6691227,24.1538653678032,41.64552867,39.533711405167,17.5,78.6114221724524,19.5,67.4746803918313,0.86,82.7399073461284,4,43.7841243175137,16,96.6323024054983,52.6410243506284,6.42745861715953,77.1997510889857,14.4,3.21535393818544,4.57,40.4670259173723,8.05,14.0952143569292,28.6,78.3345988357378,15.2,77.8589795642171,46.6,78.2035175879397,4.4,36.4393545028631,26.1,82.7883396704689,44.9920780515372,4.66714085696543,42.7508825012607,583,10.04,4344,74.79,881,15.17,3643,62.72,1684,28.99,137,2.36,14,0.24,243,4.19,87,1.5,5455724.4087677,12349.9802234073,6073020029
2118,,6073019809,3987,8.10212168643996,8.77458396369138,1,2,0.0438112,35.1586807716241,8.836944771,33.7274424393279,0.045990516,16.4530180460485,40.47254163,70.9310344827586,59.4604327,19.3298324581145,376.7125649,12.625,463.9478268,55.763706756588,9.573425966,3.44045368620038,0,0,2.5,16.7524489457081,0.17,29.2389146260754,4,43.7841243175137,0,0,26.604129912675,3.24835897797671,11.2881144990666,25.85,18.0333998005982,1.71,1.11624326404927,10.1,30.7452642073779,5.7,24.6013667425968,0.4,0.920286912978752,14.3,20.3768844221106,11.5,91.1244143675169,11.4,20.2661596958175,24.0447290927729,2.49421992500548,12.1406959152799,218,5.47,2594,65.06,1175,29.47,495,12.42,2887,72.41,62,1.56,0,0,317,7.95,226,5.67,2983023.38955688,9588.92752043866,6073019809
2119,,6073013306,4517,34.9724158666676,67.5365607665154,7,14,0.04259906,29.8942128189172,11.73722598,67.4797759800871,0.60373018,93.0802738021157,0,0,1345.206177,70.6176544136034,1870.378534,85.1125,302.6239475,24.416135881104,45.84511499,45.6332703213611,0.4,5.63643150429265,1.5,10.6425369417234,0.15,26.6710787557909,2,23.8765224695506,3,63.6655211912944,43.3856246589425,5.29737615319866,52.5948973242066,64.13,73.4795613160518,4.98,51.8219142930459,12.42,50.024925224327,25.1,73.4244495064541,5.7,41.4399783461903,29.9,53.8693467336683,13.5,95.0156168662155,25.1,80.468948035488,63.6429007543724,6.60183737293235,70.8900655572365,632,13.99,3494,77.35,391,8.66,3235,71.62,436,9.65,277,6.13,0,0,488,10.8,81,1.79,1329882.23652649,5638.86920510618,6073013306
2120,,6073013505,5676,16.0567212869994,28.0005042864347,3,6,0.04753555,50.9894212818917,10.14735107,50.1431238332296,0.137056929,47.778469197262,0,0,195.6467336,34.333583395849,739.0794278,39.4375,418.2467306,48.2452853752966,41.20766614,38.8405797101449,0,0,0.2,0.348663456749128,0.3,50.1389808074123,1,12.4527509449811,0,0,30.010023246749,3.66421787755678,17.6851275668948,33.59,31.2936191425723,5,52.3607903515525,8.52,17.3354935194417,6.4,27.6132624651987,2.6,20.584652862363,22.7,39.9748743718593,14,95.7183758459136,21.9,70.2281368821293,42.2435807450075,4.38203235275563,38.5400907715582,835,14.71,4000,70.47,841,14.82,1441,25.39,2545,44.84,966,17.02,34,0.6,240,4.23,450,7.93,2724242.96099854,7085.07755344293,6073013505
2121,,6073009901,767,,,,,0.04320513,32.1468574984443,10.16197921,50.1929060360921,0.105311765,38.954573739888,0,0,396.6525879,46.8492123030758,,,312.860703,28.9871362557762,,,48.5,95.5393803658081,158,98.4393159555039,2.2,93.3818663136995,7,66.7366652666947,1,35.7159221076747,47.8909528709894,5.8474758329992,64.6421904169259,26.06,18.444666001994,,,4.93,0.884845463609172,,,,,,,,,,,,,,16,2.09,751,97.91,0,0,161,20.99,439,57.24,96,12.52,0,0,51,6.65,20,2.61,5462069.75753784,15574.6303037647,6073009901
2122,,6073014602,5445,18.2649271119538,33.3963691376702,4,7,0.04539285,42.5637834474175,10.01663164,49.3590541381456,0.257717445,71.3378967019291,0,0,201.2106323,34.7961990497624,1344.556069,73.675,408.312592,45.859872611465,56.76166371,61.2350346565848,0,0,55,91.3498256682716,0.21,37.6836532097948,0,0,0,0,40.1711353089798,4.90488764206013,43.3105164903547,37.19,36.7522432701894,4.89,49.2814985886579,9.11,22.0463609172483,4.5,18.8053657301949,1,6.26607118689945,19.9,33.9824120603015,8.9,81.0124934929724,15,38.7832699619772,35.8983117059172,3.72382171516619,28.7065052950076,817,15,3847,70.65,781,14.34,1191,21.87,2348,43.12,931,17.1,0,0,753,13.83,222,4.08,2721048.21711731,7620.41905049063,6073014602
2123,,6073010005,7803,33.9163111213983,65.6707009581442,7,14,0.04259906,29.8942128189172,14.44626923,98.4691972619788,0.505262912,90.1057871810828,0,0,1156.639099,67.6169042260565,730.9026768,38.7125,312.860703,28.9871362557762,43.68877987,42.5330812854442,0,0,2.5,16.7524489457081,0.1,16.6379880873594,0,0,0.5,22.0847651775487,36.7249150664791,4.48410483497126,33.4536403235843,68.94,77.7542372881356,4.91,49.9101873235822,17.91,80.4212362911266,36.8,87.129840546697,26.9,93.8963323859792,49.4,81.0678391959799,11.7,91.5538781884435,13.1,28.6945500633714,72.9151875218545,7.56367488487046,83.9258698940998,1233,15.8,5515,70.68,1055,13.52,7282,93.32,257,3.29,35,0.45,0,0,210,2.69,19,0.24,1483658.90272522,5559.52669950542,6073010005
2124,,6073008512,4829,9.39337050251207,11.3842662632375,2,3,0.04435661,37.5731176104543,9.485805581,44.3559427504667,0.159681736,53.6527691350342,0,0,182.4287313,32.9207301825456,912.4663854,52.5125,312.860703,28.9871362557762,34.90037041,30.4473850031506,1.75,22.6203807390817,0,0,0.45,65.9166115155526,14,93.3641327173457,1.5,42.3138602520046,38.3184640930513,4.67867685459013,38.3820784069695,32.84,30.0722831505484,3.28,12.5866050808314,6.27,4.46161515453639,5.3,22.7663882561377,1.6,12.2750033834078,15.1,22.2236180904523,5.6,52.5247267048412,7.4,5.22179974651458,19.3545708491214,2.00769807243612,7.1482602118003,408,8.45,3484,72.15,937,19.4,753,15.59,3345,69.27,80,1.66,0,0,468,9.7,183,3.79,2082206.07795715,6298.94691431501,6073008512
2125,,6073008502,7345,15.1292007393311,25.8320726172466,3,6,0.04490202,39.9875544492844,9.378283056,42.9620410703174,0.110154953,40.4480398257623,0,0,144.8826319,28.6321580395099,964.4882316,55.8625,312.860703,28.9871362557762,60.2922898,66.2255828607435,0,0,1,6.97326913498257,0.11,19.2455327597617,14,93.3641327173457,0,0,33.2309466825888,4.05749198930291,24.7666459240821,37.27,36.9017946161515,4.56,40.1077752117013,9.6,26.2213359920239,9.5,40.0658061250316,,,31.2,55.6909547738694,4.7,40.6038521603332,9.9,13.5614702154626,35.9454113793166,3.72870748216322,28.7947554210792,820,11.16,5632,76.68,893,12.16,1945,26.48,4339,59.07,72,0.98,3,0.04,584,7.95,402,5.47,3160071.17654419,7006.15765722389,6073008502
2126,,6073002100,5471,19.4848539992229,36.1951588502269,4,8,0.0438112,35.1586807716241,9.947506591,48.5998755444928,0.544949612,91.3005600497822,0,0,256.0944977,38.7721930482621,855.5321509,48.25,312.860703,28.9871362557762,55.02471478,58.8531821045999,0.5,7.70810003732736,12.5,53.0964635563673,0.175,30.1654533421575,12,90.1301973960521,0,0,41.2334832700051,5.03460011708784,46.4592408214063,34.33,32.1784646061815,4.71,44.2134975622274,6.5,5.43369890329013,10.6,44.0141736269299,2.2,17.2553796183516,37.5,65.4145728643216,5.5,51.2623633524206,19,58.7705956907478,37.3093186938936,3.870189001325,30.9757942511346,232,4.24,4676,85.47,563,10.29,1677,30.65,2405,43.96,650,11.88,26,0.48,415,7.59,298,5.45,895143.157318115,5143.75308207004,6073002100
